latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,ingestion_timestamp
32.41496,-89.56718,353.4,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,296.32,7.23,D,2026-04-07 18:58:53.047434
32.4184,-89.56802,327.86,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,292.6,2.56,D,2026-04-07 18:58:53.047434
32.4409,-88.1272,339.12,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,300.61,2.93,D,2026-04-07 18:58:53.047434
32.45663,-88.70866,327.57,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,292.83,1.16,D,2026-04-07 18:58:53.047434
32.49314,-84.76752,341.69,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,304.42,6.46,D,2026-04-07 18:58:53.047434
32.49656,-84.76817,340.82,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,301.89,6.46,D,2026-04-07 18:58:53.047434
32.49998,-84.76881,349.32,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,310.82,27.12,D,2026-04-07 18:58:53.047434
32.50057,-84.76447,332.55,0.4,0.4,2026-04-07,1857,N,VIIRS,l,2.0URT,302.6,8.09,D,2026-04-07 18:58:53.047434
32.50157,-84.67941,340.23,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,301.49,5.09,D,2026-04-07 18:58:53.047434
32.505,-84.68003,328.09,0.4,0.4,2026-04-07,1857,N,VIIRS,l,2.0URT,300.95,4.33,D,2026-04-07 18:58:53.047434
32.53599,-83.6182,340.63,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,298.84,3.08,D,2026-04-07 18:58:53.047434
32.54144,-87.52291,346.59,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,302.93,5.39,D,2026-04-07 18:58:53.047434
32.54208,-87.51883,333.56,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,303.43,5.39,D,2026-04-07 18:58:53.047434
32.56068,-89.04759,332.57,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,299.16,4.05,D,2026-04-07 18:58:53.047434
32.62243,-84.11887,328.39,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,297.52,1.93,D,2026-04-07 18:58:53.047434
32.63564,-85.34887,346.68,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,304.79,5.9,D,2026-04-07 18:58:53.047434
32.65103,-83.67558,331.89,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,299.85,3.95,D,2026-04-07 18:58:53.047434
32.68498,-89.86965,332.43,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,293.19,2.47,D,2026-04-07 18:58:53.047434
32.68937,-84.37098,348.56,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,308.88,11.55,D,2026-04-07 18:58:53.047434
32.70324,-84.37348,332.4,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,302.62,2.58,D,2026-04-07 18:58:53.047434
32.73898,-83.03008,332.8,0.5,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,302.61,28.17,D,2026-04-07 18:58:53.047434
32.74969,-87.03519,331.05,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,298.82,5.36,D,2026-04-07 18:58:53.047434
32.74993,-85.17748,329.49,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,297.68,1.3,D,2026-04-07 18:58:53.047434
32.75032,-87.03111,349.08,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,301.33,5.36,D,2026-04-07 18:58:53.047434
32.75095,-87.02703,343.91,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,316.76,42.48,D,2026-04-07 18:58:53.047434
32.75157,-87.02295,343.1,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,310.17,42.48,D,2026-04-07 18:58:53.047434
32.75299,-87.0359,367.0,0.4,0.4,2026-04-07,1857,N,VIIRS,h,2.0URT,305.02,10.99,D,2026-04-07 18:58:53.047434
32.75488,-87.02366,333.82,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,300.1,4.73,D,2026-04-07 18:58:53.047434
32.75567,-87.0407,334.12,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,300.68,5.22,D,2026-04-07 18:58:53.047434
32.7563,-87.03661,338.98,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,303.69,10.99,D,2026-04-07 18:58:53.047434
32.75897,-87.04141,354.35,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,302.26,4.3,D,2026-04-07 18:58:53.047434
32.7596,-87.03733,328.05,0.4,0.4,2026-04-07,1857,N,VIIRS,l,2.0URT,299.61,4.28,D,2026-04-07 18:58:53.047434
32.76165,-87.0462,329.23,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,300.03,4.3,D,2026-04-07 18:58:53.047434
32.76227,-87.04213,344.44,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,303.47,4.3,D,2026-04-07 18:58:53.047434
32.76395,-86.29174,332.07,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,299.18,5.12,D,2026-04-07 18:58:53.047434
32.76456,-86.28763,350.32,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,321.97,19.38,D,2026-04-07 18:58:53.047434
32.76517,-86.28352,333.7,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,301.63,19.38,D,2026-04-07 18:58:53.047434
32.7662,-87.03875,348.02,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,304.03,14.52,D,2026-04-07 18:58:53.047434
32.76683,-87.03467,346.29,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,302.35,14.52,D,2026-04-07 18:58:53.047434
32.76727,-86.29243,330.1,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,302.63,5.12,D,2026-04-07 18:58:53.047434
32.76746,-87.03059,342.17,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,302.11,4.76,D,2026-04-07 18:58:53.047434
32.76788,-86.28831,367.0,0.4,0.4,2026-04-07,1857,N,VIIRS,h,2.0URT,308.62,19.38,D,2026-04-07 18:58:53.047434
32.76849,-86.28419,346.12,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,310.02,19.38,D,2026-04-07 18:58:53.047434
32.7695,-87.03947,332.3,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,302.84,14.52,D,2026-04-07 18:58:53.047434
32.77013,-87.03538,354.3,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,312.15,14.52,D,2026-04-07 18:58:53.047434
32.77076,-87.0313,344.55,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,299.87,4.76,D,2026-04-07 18:58:53.047434
32.77238,-87.03954,343.15,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,299.6,6.56,D,2026-04-07 18:58:53.047434
32.773,-87.03546,335.68,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,298.14,6.56,D,2026-04-07 18:58:53.047434
32.78373,-85.94661,338.75,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,298.94,3.8,D,2026-04-07 18:58:53.047434
32.78434,-85.94246,344.34,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,300.58,5.52,D,2026-04-07 18:58:53.047434
32.83372,-88.72313,327.48,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,300.73,4.38,D,2026-04-07 18:58:53.047434
32.83708,-88.72391,343.21,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,300.37,4.38,D,2026-04-07 18:58:53.047434
32.84044,-88.72469,348.56,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,306.09,18.7,D,2026-04-07 18:58:53.047434
32.84148,-83.39558,347.66,0.5,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,301.66,6.81,D,2026-04-07 18:58:53.047434
32.84252,-83.39368,335.97,0.5,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,301.2,6.56,D,2026-04-07 18:58:53.047434
32.8516,-86.63012,334.32,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,303.96,3.94,D,2026-04-07 18:58:53.047434
32.87469,-85.82643,329.05,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,300.35,1.44,D,2026-04-07 18:58:53.047434
32.89371,-87.99481,346.77,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,300.74,5.07,D,2026-04-07 18:58:53.047434
32.89552,-82.61987,337.62,0.5,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,298.07,3.0,D,2026-04-07 18:58:53.047434
32.90169,-86.24622,341.64,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,300.5,6.91,D,2026-04-07 18:58:53.047434
32.90229,-86.24211,348.59,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,304.87,6.91,D,2026-04-07 18:58:53.047434
32.90339,-85.20187,346.86,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,303.45,5.78,D,2026-04-07 18:58:53.047434
32.90399,-85.19756,327.28,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,301.72,5.78,D,2026-04-07 18:58:53.047434
32.90501,-86.2469,335.02,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,301.44,4.73,D,2026-04-07 18:58:53.047434
32.90678,-85.20252,337.12,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,300.69,4.62,D,2026-04-07 18:58:53.047434
32.91619,-82.57449,330.51,0.5,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,299.23,4.82,D,2026-04-07 18:58:53.047434
32.95242,-86.03898,344.65,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,304.08,7.12,D,2026-04-07 18:58:53.047434
32.95858,-83.79237,326.48,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,295.69,1.88,D,2026-04-07 18:58:53.047434
32.96506,-83.5083,337.44,0.5,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,304.54,18.77,D,2026-04-07 18:58:53.047434
32.96566,-83.50342,332.8,0.5,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,303.63,18.77,D,2026-04-07 18:58:53.047434
32.97408,-88.21058,355.99,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,304.19,5.57,D,2026-04-07 18:58:53.047434
32.9774,-88.21133,332.58,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,301.58,5.57,D,2026-04-07 18:58:53.047434
32.99137,-82.06661,334.27,0.5,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,302.43,3.04,D,2026-04-07 18:58:53.047434
32.99187,-88.40809,331.85,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,298.02,2.41,D,2026-04-07 18:58:53.047434
33.03474,-84.53555,330.61,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,298.55,7.45,D,2026-04-07 18:58:53.047434
33.04549,-87.96015,331.98,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,297.56,2.52,D,2026-04-07 18:58:53.047434
33.04615,-87.95597,332.87,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,298.52,2.61,D,2026-04-07 18:58:53.047434
33.05509,-86.37965,330.29,0.4,0.4,2026-04-07,1857,N,VIIRS,l,2.0URT,300.97,3.77,D,2026-04-07 18:58:53.047434
33.0578,-86.38447,330.78,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,298.39,1.58,D,2026-04-07 18:58:53.047434
33.06112,-86.38516,335.61,0.4,0.4,2026-04-07,1857,N,VIIRS,l,2.0URT,305.92,5.56,D,2026-04-07 18:58:53.047434
33.06173,-86.38103,337.04,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,300.24,6.35,D,2026-04-07 18:58:53.047434
33.08309,-87.05062,332.99,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,298.08,3.13,D,2026-04-07 18:58:53.047434
33.08514,-87.05953,343.64,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,298.67,4.03,D,2026-04-07 18:58:53.047434
33.08577,-87.05544,336.88,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,300.01,3.13,D,2026-04-07 18:58:53.047434
33.0864,-87.05134,340.8,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,300.5,3.13,D,2026-04-07 18:58:53.047434
33.08702,-87.04723,330.08,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,299.66,3.51,D,2026-04-07 18:58:53.047434
33.08907,-87.05614,329.94,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,298.59,2.97,D,2026-04-07 18:58:53.047434
33.0897,-87.05205,330.93,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,298.18,2.97,D,2026-04-07 18:58:53.047434
33.09016,-86.80235,329.9,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,301.27,1.46,D,2026-04-07 18:58:53.047434
33.10436,-84.77191,328.34,0.4,0.4,2026-04-07,1857,N,VIIRS,l,2.0URT,300.1,4.61,D,2026-04-07 18:58:53.047434
33.12172,-82.48725,340.47,0.5,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,309.49,7.03,D,2026-04-07 18:58:53.047434
33.13764,-86.18282,333.99,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,299.32,2.5,D,2026-04-07 18:58:53.047434
33.13825,-86.17867,329.66,0.4,0.4,2026-04-07,1857,N,VIIRS,l,2.0URT,302.75,2.5,D,2026-04-07 18:58:53.047434
33.14037,-86.18766,352.2,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,303.08,8.19,D,2026-04-07 18:58:53.047434
33.14097,-86.1835,341.29,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,299.21,2.5,D,2026-04-07 18:58:53.047434
33.14157,-86.17936,331.43,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,301.27,2.5,D,2026-04-07 18:58:53.047434
33.14429,-86.1842,338.33,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,299.37,4.02,D,2026-04-07 18:58:53.047434
33.1449,-86.18004,342.48,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,301.46,4.02,D,2026-04-07 18:58:53.047434
33.1455,-86.1759,331.75,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,299.72,2.5,D,2026-04-07 18:58:53.047434
33.14822,-86.18072,350.89,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,303.44,4.02,D,2026-04-07 18:58:53.047434
33.14883,-86.17657,332.34,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,301.84,2.5,D,2026-04-07 18:58:53.047434
33.15155,-86.1814,331.81,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,300.06,2.21,D,2026-04-07 18:58:53.047434
33.15215,-86.17723,340.53,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,303.11,3.39,D,2026-04-07 18:58:53.047434
33.15276,-86.17307,346.24,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,301.63,3.39,D,2026-04-07 18:58:53.047434
33.15548,-86.1779,339.3,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,301.11,3.39,D,2026-04-07 18:58:53.047434
33.15609,-86.17374,331.84,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,301.08,3.39,D,2026-04-07 18:58:53.047434
33.15881,-86.17857,333.76,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,299.72,4.05,D,2026-04-07 18:58:53.047434
33.15942,-86.17442,338.52,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,302.11,4.05,D,2026-04-07 18:58:53.047434
33.17781,-86.75701,328.68,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,299.51,1.17,D,2026-04-07 18:58:53.047434
33.18452,-83.50166,326.99,0.5,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,296.09,4.26,D,2026-04-07 18:58:53.047434
33.18573,-83.4918,326.58,0.5,0.4,2026-04-07,1857,N,VIIRS,l,2.0URT,297.47,2.86,D,2026-04-07 18:58:53.047434
33.19172,-83.50294,330.06,0.5,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,298.18,3.75,D,2026-04-07 18:58:53.047434
33.19233,-83.498,335.51,0.5,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,296.83,3.75,D,2026-04-07 18:58:53.047434
33.19743,-84.73483,330.72,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,298.97,2.98,D,2026-04-07 18:58:53.047434
33.19771,-83.51404,327.81,0.5,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,294.59,3.3,D,2026-04-07 18:58:53.047434
33.19832,-83.50911,327.94,0.5,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,294.3,3.3,D,2026-04-07 18:58:53.047434
33.20017,-85.91618,328.99,0.4,0.4,2026-04-07,1857,N,VIIRS,l,2.0URT,302.07,5.55,D,2026-04-07 18:58:53.047434
33.20077,-85.91199,331.31,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,299.06,6.12,D,2026-04-07 18:58:53.047434
33.20253,-83.50481,329.2,0.5,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,295.63,3.69,D,2026-04-07 18:58:53.047434
33.20675,-83.50056,326.7,0.5,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,296.47,3.69,D,2026-04-07 18:58:53.047434
33.2135,-86.30907,327.6,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,299.31,1.71,D,2026-04-07 18:58:53.047434
33.21707,-86.79085,330.38,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,302.68,1.89,D,2026-04-07 18:58:53.047434
33.233,-87.50574,330.44,0.4,0.4,2026-04-07,1857,N,VIIRS,l,2.0URT,304.07,3.55,D,2026-04-07 18:58:53.047434
33.25526,-83.97045,332.14,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,297.85,1.92,D,2026-04-07 18:58:53.047434
33.26518,-82.63596,331.71,0.5,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,301.46,3.99,D,2026-04-07 18:58:53.047434
33.26545,-82.63422,329.25,0.5,0.4,2026-04-07,1857,N,VIIRS,l,2.0URT,301.53,2.9,D,2026-04-07 18:58:53.047434
33.34145,-83.46123,332.52,0.5,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,296.68,3.17,D,2026-04-07 18:58:53.047434
33.34206,-83.45632,333.55,0.5,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,297.12,4.71,D,2026-04-07 18:58:53.047434
33.34864,-86.66013,330.92,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,297.51,1.96,D,2026-04-07 18:58:53.047434
33.35018,-82.1607,332.01,0.5,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,298.41,2.39,D,2026-04-07 18:58:53.047434
33.35739,-84.99026,329.45,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,301.85,1.13,D,2026-04-07 18:58:53.047434
33.35876,-83.97303,326.53,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,298.36,1.83,D,2026-04-07 18:58:53.047434
33.36551,-86.56995,334.74,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,298.75,3.67,D,2026-04-07 18:58:53.047434
33.41414,-85.15811,332.43,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,298.99,4.74,D,2026-04-07 18:58:53.047434
33.47193,-82.73555,333.2,0.5,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,295.48,4.27,D,2026-04-07 18:58:53.047434
33.60009,-82.39451,336.46,0.5,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,297.11,4.33,D,2026-04-07 18:58:53.047434
33.60218,-82.39709,331.95,0.5,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,296.67,3.85,D,2026-04-07 18:58:53.047434
33.72826,-83.92077,341.99,0.4,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,297.65,4.12,D,2026-04-07 18:58:53.047434
33.72861,-81.82407,339.93,0.5,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,306.07,5.56,D,2026-04-07 18:58:53.047434
33.72926,-81.81809,331.08,0.5,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,298.88,5.56,D,2026-04-07 18:58:53.047434
33.73254,-81.8247,339.15,0.5,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,307.19,5.56,D,2026-04-07 18:58:53.047434
33.73648,-81.82533,337.84,0.5,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,309.01,9.99,D,2026-04-07 18:58:53.047434
33.74244,-82.51313,326.53,0.5,0.4,2026-04-07,1857,N,VIIRS,l,2.0URT,297.29,4.01,D,2026-04-07 18:58:53.047434
33.74308,-82.50755,334.39,0.5,0.4,2026-04-07,1857,N,VIIRS,n,2.0URT,299.82,4.01,D,2026-04-07 18:58:53.047434
